2019-09-02 09:25:28,553 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-09-02 09:25:29,394 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2019-09-02 09:25:29,420 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2019-09-02 09:25:29,436 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2019-09-02 09:25:29,483 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-09-02 09:25:29,514 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
2019-09-02 09:25:29,525 [main] INFO  com.boot.WarApplication - Started WarApplication in 7.143 seconds (JVM running for 7.813)
2019-09-02 09:27:11,856 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - Starting TrustManagementServiceTest on DESKTOP-CPM0NVP with PID 3680 (started by DELL in D:\shenzhenDev\GoldenStandABS)
2019-09-02 09:27:11,858 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - No active profile set, falling back to default profiles: default
2019-09-02 09:27:12,156 [main] INFO  org.springframework.web.context.support.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@75437611: startup date [Mon Sep 02 09:27:12 CST 2019]; root of context hierarchy
2019-09-02 09:27:12,503 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.6.Final
2019-09-02 09:27:16,209 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@75437611: startup date [Mon Sep 02 09:27:12 CST 2019]; root of context hierarchy
2019-09-02 09:27:16,216 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Detected ResponseBodyAdvice bean in jsonpAdvice
2019-09-02 09:27:16,295 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/]}" onto java.lang.String com.boot.web.MainController.home()
2019-09-02 09:27:16,298 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/service/TrustManagementService/jsAccessEP/GetItemsPlus]}" onto public java.util.List<com.boot.entity.TrustInfo> com.boot.web.TrustManagementController.GetItemsPlus(java.lang.String,java.lang.String)
2019-09-02 09:27:16,304 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/test],methods=[GET]}" onto public java.util.List<com.boot.entity.District> com.boot.web.UserController.test(java.lang.String,java.lang.String)
2019-09-02 09:27:16,304 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/test]}" onto public java.lang.String com.boot.web.UserController.getIndex(org.springframework.ui.Model)
2019-09-02 09:27:16,305 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/addUser],methods=[POST]}" onto public int com.boot.web.UserController.addUser(com.boot.entity.User)
2019-09-02 09:27:16,305 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/html],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.boot.web.UserController.html()
2019-09-02 09:27:16,306 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/getAllUser],methods=[GET]}" onto public java.util.List<com.boot.entity.User> com.boot.web.UserController.getAllUser()
2019-09-02 09:27:16,306 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/html1],methods=[GET]}" onto public java.lang.String com.boot.web.UserController.html1()
2019-09-02 09:27:16,307 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/deleteUser],methods=[POST]}" onto public int com.boot.web.UserController.deleteUser(com.boot.entity.User)
2019-09-02 09:27:16,307 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/getProvince],methods=[GET]}" onto public java.util.List<com.boot.entity.District> com.boot.web.UserController.getProvince()
2019-09-02 09:27:16,309 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
